address,file_offset,name,body_bytes,instructions,decompiled,warnings,status,source,native_symbol,name_confidence,name_evidence
0db768,05b768,egs52_update_near_d67c_0db768,1108,342,true,152,decompiled_unverified,functions/0db768_egs52_update_near_d67c_0db768.c,,structural,Instruction destination near addresses d67c;d674;d676;d67a;fd2c;d670;d672;d67d;d698;d704;d668;fd2a
0dbbbc,05bbbc,egs52_update_near_d68a_0dbbbc,596,181,true,72,decompiled_unverified,functions/0dbbbc_egs52_update_near_d68a_0dbbbc.c,,structural,Instruction destination near addresses d68a;d68c;d69a;d69c;d692;d670;d672;d666
0dbe10,05be10,egs52_update_near_d6b4_0dbe10,366,110,true,41,decompiled_unverified,functions/0dbe10_egs52_update_near_d6b4_0dbe10.c,,structural,Instruction destination near addresses d6b4;d68e;d678;d6f8;d686
0dbf7e,05bf7e,egs52_update_near_d666_0dbf7e,952,284,true,144,decompiled_unverified,functions/0dbf7e_egs52_update_near_d666_0dbf7e.c,,structural,Instruction destination near addresses d666;d6f8;d706;d697;d668;d704;d670;d672;d684;d6ec;d692;fd2c
0dc336,05c336,egs52_update_near_d690_0dc336,2458,867,true,368,decompiled_unverified,functions/0dc336_egs52_update_near_d690_0dc336.c,,structural,Instruction destination near addresses d690;d6b6;d670;d680;d66c;d66e;d696;d660;d684;d6ec
0dccd0,05ccd0,egs52_update_near_d690_0dccd0,2468,850,true,353,decompiled_unverified,functions/0dccd0_egs52_update_near_d690_0dccd0.c,,structural,Instruction destination near addresses d690;d6b6;d670;d680;d66c;d66e;d696;d6de;d660;d684;d6ec
0dd674,05d674,egs52_update_near_d708_0dd674,390,124,true,52,decompiled_unverified,functions/0dd674_egs52_update_near_d708_0dd674.c,,structural,Instruction destination near addresses fd2c;d708;d6e6;d6e8
0dd7fa,05d7fa,egs52_update_near_d6b6_0dd7fa,2074,684,true,278,decompiled_unverified,functions/0dd7fa_egs52_update_near_d6b6_0dd7fa.c,,structural,Instruction destination near addresses d6b6;d6b8;d6e2;d6e0;d69e;d6f6;d664;d662;d694;d6dc;d68e;d660;d6a6;d6aa;d6f0;d6ee;d600;d602;d604;d606;d608;d702;d6fe;d700;d6dd;d6fc;d6be;d692;d65e;d6f4;d6f2;d6a8;d704;d706;d666
0de014,05e014,egs52_classify_negated_input,22,10,true,2,verified_native,egs52_reconstructed_clean.c,egs52_classify_negated_input,verified,Return 2 when wrapped negated input exceeds signed D4C2; otherwise 1
0de02a,05e02a,egs52_compute_from_near_d454_0de02a,50,17,true,5,decompiled_unverified,functions/0de02a_egs52_compute_from_near_d454_0de02a.c,,structural,Instruction source near addresses d454;d613;fd2e;d4c2;fd4a
0de05c,05e05c,egs52_update_near_d437_0de05c,116,42,true,16,decompiled_unverified,functions/0de05c_egs52_update_near_d437_0de05c.c,,structural,Instruction destination near addresses fd4a;d437;d577;d567;d5b1;d566;d5b0
0de0d0,05e0d0,egs52_update_near_d437_0de0d0,74,26,true,11,decompiled_unverified,functions/0de0d0_egs52_update_near_d437_0de0d0.c,,structural,Instruction destination near addresses fd4a;d437;d577;d567;d5b1;d566;d5b0
0de11a,05e11a,egs52_update_near_d5a6_0de11a,212,72,true,25,decompiled_unverified,functions/0de11a_egs52_update_near_d5a6_0de11a.c,,structural,Instruction destination near addresses fd4a;d5a6
0de1ee,05e1ee,egs52_update_near_fd4c_0de1ee,26,9,true,3,decompiled_unverified,functions/0de1ee_egs52_update_near_fd4c_0de1ee.c,,structural,Instruction destination near addresses fd4c
0de208,05e208,egs52_update_near_d57c_0de208,744,226,true,103,decompiled_unverified,functions/0de208_egs52_update_near_d57c_0de208.c,,structural,Instruction destination near addresses fd44;d57c;d577;fd3a;d454;d579
0de4f0,05e4f0,egs52_update_near_d47b_0de4f0,2252,695,true,279,decompiled_unverified,functions/0de4f0_egs52_update_near_d47b_0de4f0.c,,structural,Instruction destination near addresses fd44;d47b;d43e;d5be;d45c;d50a;d408;d440;fd48;fd3a;d577;d454;d579;d594;fd3c;d453;d451;fd4a;d437;d436;d5b2;d424;d5ac;d5ae
0dedbc,05edbc,egs52_update_near_d5a6_0dedbc,342,102,true,67,decompiled_unverified,functions/0dedbc_egs52_update_near_d5a6_0dedbc.c,,structural,Instruction destination near addresses d5a6;d5ac;d5be;d5bc;d5c8;d5b8;d5c4;d592;d596;d59e
0def12,05ef12,egs52_update_near_d4ac_0def12,692,216,true,72,decompiled_unverified,functions/0def12_egs52_update_near_d4ac_0def12.c,,structural,Instruction destination near addresses d4ac;d522;fd4c;fd34;d57e
0df1c6,05f1c6,egs52_weighted_average_s16,50,21,true,2,verified_native,egs52_reconstructed_clean.c,egs52_weighted_average_s16,verified,Signed weighted average using byte weight and divisor weight+1
0df1f8,05f1f8,egs52_weighted_average_u16,42,16,true,1,verified_native,egs52_reconstructed_clean.c,egs52_weighted_average_u16,verified,Unsigned weighted average using byte weight and divisor weight+1
0df222,05f222,egs52_blend_percent_u16,46,17,true,1,verified_native,egs52_reconstructed_clean.c,egs52_blend_percent_u16,verified,Unsigned percent blend with two separately truncated divisions
0df250,05f250,egs52_blend_percent_s16,46,17,true,1,verified_native,egs52_reconstructed_clean.c,egs52_blend_percent_s16,verified,Signed percent blend with two separately truncated divisions
0df27e,05f27e,egs52_ramp_u16,50,21,true,1,verified_native,egs52_reconstructed_clean.c,egs52_ramp_u16,verified,Unsigned ramp with divisor-zero bypass
0df2b0,05f2b0,egs52_sqrt_estimate_u16,60,26,true,1,verified_native,egs52_reconstructed_clean.c,egs52_sqrt_estimate_u16,verified,Three Newton iterations after piecewise initial guess
0df2ec,05f2ec,egs52_sqrt_estimate_u32,130,60,true,2,verified_native,egs52_reconstructed_clean.c,egs52_sqrt_estimate_u32,verified,Three Newton iterations on 32-bit input; low-word return
0df36e,05f36e,egs52_vector_length_estimate,54,22,true,1,verified_native,egs52_reconstructed_clean.c,egs52_vector_length_estimate,verified,Unsigned squares with 32-bit wrapping sum and three-step root estimate
0df3a4,05f3a4,egs52_lerp_unsigned_axis,84,37,true,14,verified_native,egs52_reconstructed_clean.c,egs52_lerp_unsigned_axis,verified,Clamped interpolation with unsigned comparisons and signed differences
0df3f8,05f3f8,egs52_lerp_signed_axis,84,37,true,14,verified_native,egs52_reconstructed_clean.c,egs52_lerp_signed_axis,verified,Clamped interpolation with signed comparisons
0df44c,05f44c,egs52_curve_u16,186,85,true,19,verified_native,egs52_reconstructed_clean.c,egs52_curve_u16,verified,Unsigned word-axis word-value curve interpolation
0df506,05f506,egs52_map_u16,552,230,true,27,verified_native,egs52_reconstructed_clean.c,egs52_map_u16,verified,Unsigned-axis word map; signed wrapped cell differences; three truncated divisions
0df72e,05f72e,egs52_map_s16,358,158,true,26,verified_native,egs52_reconstructed_clean.c,egs52_map_s16,verified,Signed-axis two-dimensional word map
0df894,05f894,egs52_curve_u8,236,110,true,19,verified_native,egs52_reconstructed_clean.c,egs52_curve_u8,verified,Unsigned byte-axis byte-value curve interpolation
0df980,05f980,egs52_map_u8,664,299,true,41,verified_native,egs52_reconstructed_clean.c,egs52_map_u8,verified,Byte-axis map; cell indices wrap modulo 256; three truncated divisions
0dfc18,05fc18,egs52_curve_s16,190,88,true,19,verified_native,egs52_reconstructed_clean.c,egs52_curve_s16,verified,Signed word-axis word-value curve interpolation
0dfcd6,05fcd6,egs52_pid_reset,14,5,true,4,verified_native,egs52_reconstructed_clean.c,egs52_pid_reset,verified,Zero three context words
0dfce4,05fce4,egs52_pid_step,224,89,true,10,verified_native,egs52_reconstructed_clean.c,egs52_pid_step,verified,Scaled PID with separately saturated integral state and output
0e0000,060000,egs52_update_scaled_difference_d712,84,24,true,16,verified_native,egs52_reconstructed_clean.c,egs52_update_scaled_difference_d712,verified,Scale wrapped D504 minus previous D790 by indexed gain over 300; conditionally filter into D710
0e0054,060054,egs52_update_near_d780_0e0054,852,270,true,112,decompiled_unverified,functions/0e0054_egs52_update_near_d780_0e0054.c,,structural,Instruction destination near addresses d780;d750;d754;d752;d7ae;d71a;d7ac;d7c9;d7c8
0e03a8,0603a8,egs52_update_near_d77c_0e03a8,306,101,true,25,decompiled_unverified,functions/0e03a8_egs52_update_near_d77c_0e03a8.c,,structural,Instruction destination near addresses d77c
0e04da,0604da,egs52_update_near_d73c_0e04da,616,196,true,74,decompiled_unverified,functions/0e04da_egs52_update_near_d73c_0e04da.c,,structural,Instruction destination near addresses d73c;d73e;d77a;d71c;d738;d73a;fd2e
0e0742,060742,egs52_update_near_d777_0e0742,1552,473,true,223,decompiled_unverified,functions/0e0742_egs52_update_near_d777_0e0742.c,,structural,Instruction destination near addresses d777;fd32;d792;d782;d613;fd30;d7d7;d740;d748;d74a;d7c4;d7c6;d775
0e0d52,060d52,egs52_update_near_d71b_0e0d52,298,89,true,44,decompiled_unverified,functions/0e0d52_egs52_update_near_d71b_0e0d52.c,,structural,Instruction destination near addresses d71b;d72c;d742;d7d0;d72a;d728
0e0e7c,060e7c,egs52_update_near_d762_0e0e7c,910,292,true,107,decompiled_unverified,functions/0e0e7c_egs52_update_near_d762_0e0e7c.c,,structural,Instruction destination near addresses d762;d764;d766;d79e;d768;d76a;d771;d76c;d760;d75e;d60c
0e120a,06120a,egs52_update_near_d74e_0e120a,238,79,true,34,decompiled_unverified,functions/0e120a_egs52_update_near_d74e_0e120a.c,,structural,Instruction destination near addresses d74e;d74c;d79c
0e12f8,0612f8,egs52_update_near_d79a_0e12f8,242,74,true,36,decompiled_unverified,functions/0e12f8_egs52_update_near_d79a_0e12f8.c,,structural,Instruction destination near addresses d79a;d71e;d70e;d70a
0e13ea,0613ea,egs52_update_near_d7ba_0e13ea,182,59,true,28,decompiled_unverified,functions/0e13ea_egs52_update_near_d7ba_0e13ea.c,,structural,Instruction destination near addresses d7ba;d72e
0e14a0,0614a0,egs52_update_near_d75b_0e14a0,946,289,true,119,decompiled_unverified,functions/0e14a0_egs52_update_near_d75b_0e14a0.c,,structural,Instruction destination near addresses d75b;d756;d75a;d78e;fd2e;fd30;d7b4;d758;d770;d724
0e1852,061852,egs52_update_near_d722_0e1852,512,159,true,71,decompiled_unverified,functions/0e1852_egs52_update_near_d722_0e1852.c,,structural,Instruction destination near addresses d722;d79f;d7a2;d7a4;d7b8;d7b6
0e1a52,061a52,egs52_update_near_d732_0e1a52,584,189,true,75,decompiled_unverified,functions/0e1a52_egs52_update_near_d732_0e1a52.c,,structural,Instruction destination near addresses d732;d730;d7ca;d77e;fd2e
0e1c9a,061c9a,egs52_update_near_d744_0e1c9a,356,116,true,49,decompiled_unverified,functions/0e1c9a_egs52_update_near_d744_0e1c9a.c,,structural,Instruction destination near addresses d744;d794;d734;fd32
0e1dfe,061dfe,egs52_update_near_d720_0e1dfe,510,162,true,69,decompiled_unverified,functions/0e1dfe_egs52_update_near_d720_0e1dfe.c,,structural,Instruction destination near addresses d720;fd2e;d718;d714;d7b0;d716;d7b2;d75a;d756;d78e;fd30
0e1ffc,061ffc,egs52_update_near_d7b6_0e1ffc,3968,1258,true,572,decompiled_unverified,functions/0e1ffc_egs52_update_near_d7b6_0e1ffc.c,,structural,Instruction destination near addresses d7b6;d7be;d7c0;d7bc;d7b0;d7b2;d7c6;d7c4;d7ba;d75c;d7cc;d796;d70c;d798;fd2e;d76f;fd32;d775;d774;d772;d7d2;d7d4;d786;d78c;d736;d726;d734;d79c;d79a;d7a0;d75d;d78a;d784;d776;d788;d746;fd30;d7b9;d76e;d773;d778;fd26
0e2f7c,062f7c,egs52_update_near_d59e_0e2f7c,96,31,true,8,decompiled_unverified,functions/0e2f7c_egs52_update_near_d59e_0e2f7c.c,,structural,Instruction destination near addresses d59e;fd38;d439;fd5a
0e2fdc,062fdc,egs52_update_near_d5a5_0e2fdc,466,163,true,43,decompiled_unverified,functions/0e2fdc_egs52_update_near_d5a5_0e2fdc.c,,structural,Instruction destination near addresses fd28;d5a5;d530;d531;d433;d57a
0e31ae,0631ae,egs52_pack_scaled_status_fields,312,94,true,40,decompiled_unverified,functions/0e31ae_egs52_pack_scaled_status_fields.c,,observed,Implicit RAM inputs and scaled byte/word stores; both callers discard result before subsequent calls
0e32e6,0632e6,egs52_call_092248_0e32e6,336,130,true,3,decompiled_unverified,functions/0e32e6_egs52_call_092248_0e32e6.c,,structural,Direct call targets 092248
0e3436,063436,egs52_compute_from_near_d508_0e3436,64,22,true,5,decompiled_unverified,functions/0e3436_egs52_compute_from_near_d508_0e3436.c,,structural,Instruction source near addresses d508;d50e;d512;d516;d51a;fd60
0e3476,063476,egs52_return_true_0e3476,4,2,true,1,decompiled_unverified,functions/0e3476_egs52_return_true_0e3476.c,,observed,Return byte one
0e347a,06347a,egs52_return_true_0e347a,4,2,true,1,decompiled_unverified,functions/0e347a_egs52_return_true_0e347a.c,,observed,Return byte one
0e347e,06347e,egs52_test_fd54_bit10_clear,22,9,true,1,decompiled_unverified,functions/0e347e_egs52_test_fd54_bit10_clear.c,,observed,Return Boolean inverse of FD54 bit 10
0e3494,063494,egs52_compute_from_near_fd26_0e3494,72,25,true,8,decompiled_unverified,functions/0e3494_egs52_compute_from_near_fd26_0e3494.c,,structural,Instruction source near addresses fd26;f61e;f672;d508;fd60;d524;fd62
0e34dc,0634dc,egs52_update_near_d596_0e34dc,68,24,true,9,decompiled_unverified,functions/0e34dc_egs52_update_near_d596_0e34dc.c,,structural,Instruction destination near addresses d596
0e3520,063520,egs52_test_flag_fd56_bit4,12,5,true,1,decompiled_unverified,functions/0e3520_egs52_test_flag_fd56_bit4.c,,observed,Return FD56 bit 4
0e352c,06352c,egs52_compute_from_near_f672_0e352c,80,28,true,6,decompiled_unverified,functions/0e352c_egs52_compute_from_near_f672_0e352c.c,,structural,Instruction source near addresses f672;d569;fd60;fd62;fd3a
0e357c,06357c,egs52_update_near_fd38_0e357c,72,28,true,5,decompiled_unverified,functions/0e357c_egs52_update_near_fd38_0e357c.c,,structural,Instruction destination near addresses fd38
0e35c4,0635c4,egs52_update_near_d47a_0e35c4,92,37,true,1,decompiled_unverified,functions/0e35c4_egs52_update_near_d47a_0e35c4.c,,structural,Instruction destination near addresses fd54;fd3a;fd60;d47a
0e3620,063620,egs52_update_near_d450_0e3620,82,34,true,5,decompiled_unverified,functions/0e3620_egs52_update_near_d450_0e3620.c,,structural,Instruction destination near addresses d450;d44d
0e3672,063672,egs52_update_near_d212_0e3672,2138,721,true,178,decompiled_unverified,functions/0e3672_egs52_update_near_d212_0e3672.c,,structural,Instruction destination near addresses fd04;fd05;fd08;fd09;fd07;fd06;fd0a;fd0b;fd0c;fd0d;fd0f;fd0e;fd16;fd18;d212;d213;fd1a;fd1c;fd1e;fd24;fd62;d7da;fd54;d433;fd5c;fd58;d598;fd60;d472;d450;d44d;d7ab;fd5a;d464;d5a3;d3ea;d4de;fd56
0e3ecc,063ecc,egs52_update_near_d7da_0e3ecc,368,119,true,37,decompiled_unverified,functions/0e3ecc_egs52_update_near_d7da_0e3ecc.c,,structural,Instruction destination near addresses d7da;d56f;d433;fd60;d570;d56e;d574;d572;d7a8;d7a6
0e403c,06403c,egs52_update_near_fd54_0e403c,100,33,true,14,decompiled_unverified,functions/0e403c_egs52_update_near_fd54_0e403c.c,,structural,Instruction destination near addresses fd54
0e40a0,0640a0,egs52_update_near_d614_0e40a0,1620,527,true,177,decompiled_unverified,functions/0e40a0_egs52_update_near_d614_0e40a0.c,,structural,Instruction destination near addresses fd56;d614;d57b;d7da;d615;d433;fd62;fd5c;d5af;d5c6;d613;d611;d5c2;d610;d3ba;d616
0e46f4,0646f4,egs52_update_near_d60e_0e46f4,612,205,true,71,decompiled_unverified,functions/0e46f4_egs52_update_near_d60e_0e46f4.c,,structural,Instruction destination near addresses d60e;d7aa;fd5a;d5c8;fd58;d38c;fd56
0e4958,064958,egs52_update_near_d5ca_0e4958,510,157,true,53,decompiled_unverified,functions/0e4958_egs52_update_near_d5ca_0e4958.c,,structural,Instruction destination near addresses d5ca;d5cc;fd60;fd54;d5bc;d392;fd5a;d390;d38e
0e4b56,064b56,egs52_update_near_d7da_0e4b56,236,76,true,21,decompiled_unverified,functions/0e4b56_egs52_update_near_d7da_0e4b56.c,,structural,Instruction destination near addresses d7da;d5cd;d433;fd60;d3d5
0e4c42,064c42,egs52_update_near_d506_0e4c42,366,124,true,40,decompiled_unverified,functions/0e4c42_egs52_update_near_d506_0e4c42.c,,structural,Instruction destination near addresses d506;d7da;d508;d433;fd60;d50c;fd56;d5aa
0e4db0,064db0,egs52_update_near_d462_0e4db0,128,38,true,15,decompiled_unverified,functions/0e4db0_egs52_update_near_d462_0e4db0.c,,structural,Instruction destination near addresses d462;d4e2
0e4e30,064e30,egs52_update_near_d433_0e4e30,2622,829,true,281,decompiled_unverified,functions/0e4e30_egs52_update_near_d433_0e4e30.c,,structural,Instruction destination near addresses d433;d514;d510;d51c;d518;fd60;fd62;fd64;d50e;d512;d516;d51a;d45a;d4fa;fd50;fd52;d4f8;d52a;d52c;d502;d504;d500;d60a;d7ce;d470;fd58;fd56
0e586e,06586e,egs52_update_near_d524_0e586e,80,26,true,10,decompiled_unverified,functions/0e586e_egs52_update_near_d524_0e586e.c,,structural,Instruction destination near addresses d524
0e58be,0658be,egs52_update_near_d4e8_0e58be,546,178,true,64,decompiled_unverified,functions/0e58be_egs52_update_near_d4e8_0e58be.c,,structural,Instruction destination near addresses fd62;d4e8;d4f0;d4e6;d4ec;d433;d524
0e5ae0,065ae0,egs52_update_near_d4e4_0e5ae0,784,233,true,98,decompiled_unverified,functions/0e5ae0_egs52_update_near_d4e4_0e5ae0.c,,structural,Instruction destination near addresses d4e4;d41c;d414
0e5df0,065df0,egs52_update_near_d526_0e5df0,64,19,true,9,decompiled_unverified,functions/0e5df0_egs52_update_near_d526_0e5df0.c,,structural,Instruction destination near addresses d526;d460
0e5e30,065e30,egs52_update_near_d443_0e5e30,132,42,true,11,decompiled_unverified,functions/0e5e30_egs52_update_near_d443_0e5e30.c,,structural,Instruction destination near addresses d443
0e5eb4,065eb4,egs52_update_near_d482_0e5eb4,2826,879,true,348,decompiled_unverified,functions/0e5eb4_egs52_update_near_d482_0e5eb4.c,,structural,Instruction destination near addresses d482;d433;d48c;d4be;d4b4;d4d4;fd60;d4a8;d4a4;fd62;d496;d4c8;d4c2;d48a;d404;d53a;d4a6;d538;d4a2;d4a0;d49e;fd5a;d52e;d4df;d478;d4c4;d4ce;d4d0;d4d2;d3fa;d3fe;d484;d4b6;d44c;d4d6;d4ba;d4c6
0e69be,0669be,egs52_update_near_d486_0e69be,128,39,true,15,decompiled_unverified,functions/0e69be_egs52_update_near_d486_0e69be.c,,structural,Instruction destination near addresses d486;fd12;fd5a
0e6a3e,066a3e,egs52_register_arithmetic_0e6a3e,44,22,true,0,decompiled_unverified,functions/0e6a3e_egs52_register_arithmetic_0e6a3e.c,,structural,Register-level instruction sequence; higher-level role unresolved
0e6a6a,066a6a,egs52_update_near_d5c0_0e6a6a,40,15,true,3,decompiled_unverified,functions/0e6a6a_egs52_update_near_d5c0_0e6a6a.c,,structural,Instruction destination near addresses d5c0;fd12;fd20
0e6a92,066a92,egs52_update_near_d23f_0e6a92,1924,603,true,211,decompiled_unverified,functions/0e6a92_egs52_update_near_d23f_0e6a92.c,,structural,Instruction destination near addresses d23f;fd14;fd22;fd10;d243;d244;d29b;d29c;d29d;d29f;d2a0;fd20;d273;d274;d279;d27a;d257;d258;d259;d25d;d25e;fd12;d452;fd15;d444;d277;d278;d23d;d23e;d240;d241;d242;d29e;d2a1;d2a2
0e7216,067216,egs52_update_near_d60f_0e7216,328,92,true,24,decompiled_unverified,functions/0e7216_egs52_update_near_d60f_0e7216.c,,structural,Instruction destination near addresses fd42;d60f;d44f;fd36;d43a
0e735e,06735e,egs52_compute_from_near_d50e_0e735e,42,17,true,4,decompiled_unverified,functions/0e735e_egs52_compute_from_near_d50e_0e735e.c,,structural,Instruction source near addresses d50e;d512;d516;d51a
